step,ns_queue,ew_queue,ns_vehicle_count,ew_vehicle_count,ns_waiting_time,ew_waiting_time,ns_score,ew_score,chosen_direction,traffic_level,green_time,vehicles_in_simulation,total_waiting_time,completed_vehicles
242,0,0,1,1,0.0,0.0,1.2,1.2,NS,VERY_LIGHT,2,7,0.0,0
243,0,0,1,1,0.0,0.0,1.2,1.2,NS,VERY_LIGHT,3,7,0.0,0
244,0,0,1,1,0.0,0.0,1.2,1.2,NS,VERY_LIGHT,4,7,0.0,0
245,0,0,1,1,0.0,0.0,1.2,1.2,NS,VERY_LIGHT,5,6,0.0,1
246,0,1,1,1,0.0,1.0,1.2,4.9,NS,VERY_LIGHT,6,5,2.0,1
247,0,1,0,1,0,2.0,0.0,5.1,NS,EMPTY,7,5,4.0,0
248,0,1,1,1,0.0,3.0,1.2,5.3,NS,VERY_LIGHT,8,6,3.0,0
249,0,1,1,1,0.0,4.0,1.2,5.5,NS,VERY_LIGHT,9,5,4.0,1
250,0,1,2,3,0.0,5.0,2.4,8.1,NS,VERY_LIGHT,10,9,5.0,0
251,0,1,2,3,0.0,6.0,2.4,8.3,NS,VERY_LIGHT,11,8,6.0,1
252,0,1,1,4,0.0,7.0,1.2,9.7,NS,VERY_LIGHT,12,8,7.0,1
253,0,1,0,4,0,8.0,0.0,9.9,NS,EMPTY,13,8,8.0,0
254,0,2,0,4,0,10.0,0.0,13.8,NS,EMPTY,14,7,10.0,1
255,0,3,1,4,0.0,13.0,1.2,17.9,EW,LIGHT,0,8,13.0,0
256,0,0,1,4,0.0,0.0,1.2,4.8,EW,VERY_LIGHT,1,8,0.0,0
257,0,0,2,1,0.0,0.0,2.4,1.2,EW,VERY_LIGHT,2,7,0.0,2
258,0,0,2,1,0.0,0.0,2.4,1.2,EW,VERY_LIGHT,3,7,0.0,0
259,1,0,2,1,1.0,0.0,6.1,1.2,EW,VERY_LIGHT,4,7,1.0,0
260,2,0,2,1,3.0,0.0,10.0,1.2,EW,VERY_LIGHT,5,7,3.0,0
261,2,0,3,0,5.0,0,11.6,0.0,EW,EMPTY,6,8,6.0,0
262,2,0,3,1,7.0,0.0,12.0,1.2,EW,VERY_LIGHT,7,9,9.0,0
263,2,0,3,1,9.0,0.0,12.4,1.2,EW,VERY_LIGHT,8,8,12.0,1
264,2,0,3,1,11.0,0.0,12.8,1.2,EW,VERY_LIGHT,9,8,15.0,0
265,3,0,3,0,14.0,0,16.9,0.0,EW,EMPTY,10,8,19.0,0
266,3,0,3,0,17.0,0,17.5,0.0,EW,EMPTY,11,7,23.0,1
267,3,0,3,0,20.0,0,18.1,0.0,EW,EMPTY,12,6,27.0,1
268,3,0,3,0,23.0,0,18.7,0.0,EW,EMPTY,13,6,31.0,0
269,3,0,3,0,26.0,0,19.3,0.0,EW,EMPTY,14,5,26.0,1
270,4,0,5,0,29.0,0,25.8,0.0,NS,MEDIUM,0,7,29.0,0
271,0,0,6,1,0.0,0.0,7.2,1.2,NS,VERY_LIGHT,1,8,0.0,1
272,0,0,2,1,0.0,0.0,2.4,1.2,NS,VERY_LIGHT,2,8,0.0,0
273,0,0,2,1,0.0,0.0,2.4,1.2,NS,VERY_LIGHT,3,8,0.0,0
274,0,0,3,1,0.0,0.0,3.6,1.2,NS,VERY_LIGHT,4,9,0.0,0
275,0,1,3,1,0.0,1.0,3.6,4.9,NS,VERY_LIGHT,5,9,1.0,0
276,0,1,1,1,0.0,2.0,1.2,5.1,NS,VERY_LIGHT,6,9,2.0,0
277,0,1,0,1,0,3.0,0.0,5.3,NS,EMPTY,7,8,3.0,1
278,0,1,0,3,0,4.0,0.0,7.9,NS,EMPTY,8,10,4.0,0
279,0,1,0,3,0,5.0,0.0,8.1,NS,EMPTY,9,9,6.0,1
280,0,1,0,4,0,6.0,0.0,9.5,NS,EMPTY,10,9,8.0,1
281,0,1,0,4,0,7.0,0.0,9.7,NS,EMPTY,11,7,7.0,2
282,0,3,2,4,0.0,10.0,2.4,17.3,NS,VERY_LIGHT,12,7,10.0,2
283,0,3,3,4,0.0,13.0,3.6,17.9,NS,VERY_LIGHT,13,8,13.0,0
284,0,4,2,4,0.0,17.0,2.4,22.2,NS,VERY_LIGHT,14,8,17.0,0
285,0,4,0,4,0,21.0,0.0,23.0,EW,MEDIUM,0,8,21.0,0
286,0,1,0,4,0,3.0,0.0,8.9,EW,LIGHT,1,8,3.0,0
287,0,0,0,2,0,0.0,0.0,2.4,EW,VERY_LIGHT,2,8,0.0,0
288,0,0,1,1,0.0,0.0,1.2,1.2,EW,VERY_LIGHT,3,9,0.0,0
