step,ns_queue,ew_queue,ns_vehicle_count,ew_vehicle_count,ns_waiting_time,ew_waiting_time,ns_score,ew_score,chosen_direction,traffic_level,green_time,vehicles_in_simulation,total_waiting_time,completed_vehicles
250,0,0,2,0,0.0,0,2.4,0.0,EW,EMPTY,14,2,0.0,0
251,0,0,2,0,0.0,0,2.4,0.0,NS,VERY_LIGHT,0,2,0.0,0
252,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,1,2,0.0,0
253,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,2,3,0.0,0
254,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,3,3,0.0,0
255,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,4,3,0.0,0
256,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,5,2,0.0,1
257,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,6,1,0.0,1
258,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,7,1,0.0,0
259,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,8,0,0,1
260,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,9,0,0,0
261,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,10,0,0,0
262,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,11,0,0,0
263,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,12,0,0,0
264,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,13,0,0,0
265,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,14,0,0,0
266,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,15,0,0,0
267,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,16,1,0.0,0
268,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,17,1,0.0,0
269,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,18,1,0.0,0
270,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,19,1,0.0,0
271,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,20,1,0.0,0
272,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,21,1,0.0,0
273,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,22,0,0,1
274,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,23,0,0,0
275,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,24,0,0,0
276,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,25,0,0,0
277,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,26,0,0,0
278,0,0,0,2,0,0.0,0.0,2.4,NS,EMPTY,27,2,0.0,0
279,0,0,0,2,0,0.0,0.0,2.4,NS,EMPTY,28,2,0.0,0
280,0,0,0,2,0,0.0,0.0,2.4,NS,EMPTY,29,2,0.0,0
281,0,0,0,2,0,0.0,0.0,2.4,EW,VERY_LIGHT,0,2,0.0,0
282,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,1,2,0.0,0
283,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,2,2,0.0,0
284,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,3,2,0.0,0
285,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,4,2,0.0,0
286,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,5,2,0.0,0
287,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,6,2,0.0,0
288,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,7,2,0.0,0
289,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,8,2,0.0,0
290,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,9,1,0.0,1
291,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,10,0,0,1
292,0,0,1,0,0.0,0,1.2,0.0,EW,EMPTY,11,1,0.0,0
293,0,0,1,0,0.0,0,1.2,0.0,EW,EMPTY,12,1,0.0,0
294,0,0,1,0,0.0,0,1.2,0.0,EW,EMPTY,13,1,0.0,0
295,0,0,1,0,0.0,0,1.2,0.0,EW,EMPTY,14,1,0.0,0
296,1,0,1,0,1.0,0,4.9,0.0,NS,VERY_LIGHT,0,1,1.0,0
297,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,1,1,0.0,0
298,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,2,1,0.0,0
299,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,3,1,0.0,0
300,0,0,2,0,0.0,0,2.4,0.0,NS,VERY_LIGHT,4,3,0.0,0
301,0,0,2,0,0.0,0,2.4,0.0,NS,VERY_LIGHT,5,3,0.0,0
302,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,6,4,0.0,0
303,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,7,4,0.0,0
304,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,8,4,0.0,0
305,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,9,4,0.0,0
306,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,10,3,0.0,1
307,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,11,2,0.0,1
308,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,12,1,0.0,1
309,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,13,1,0.0,0
310,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,14,0,0,1
311,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,15,0,0,0
312,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,16,0,0,0
313,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,17,0,0,0
314,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,18,0,0,0
315,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,19,0,0,0
316,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,20,0,0,0
317,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,21,0,0,0
318,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,22,0,0,0
319,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,23,0,0,0
320,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,24,0,0,0
